chr	start	end	length	nCG	meanMethy1	meanMethy2	diff.Methy	areaStat
4	70496719	70496982	264	24	0.321240767551395	0.7563247952139	-0.435084027662504	-182.264453494864
5	13025388	13025853	466	18	0.592513812284985	0.212951020510772	0.379562791774212	182.176579520845
10	38402885	38403231	347	25	0.4208043094313	0.70749781607159	-0.28669350664029	-180.409825239693
10	21498388	21498913	526	19	0.71181852000076	0.356101038753826	0.355717481246934	180.267585556657
5	65784726	65785064	339	20	0.446277373109065	0.895543967928407	-0.449266594819342	-180.108564544675
25	29159920	29160482	563	18	0.0963062179173574	0.405723253658451	-0.309417035741094	-179.421162550717
4	38286670	38286994	325	20	0.762891813055883	0.34003925807703	0.422852554978854	177.792263694264
8	31983240	31983560	321	21	0.223931531641757	0.503724429109398	-0.279792897467641	-177.688032938435
4	32512239	32512713	475	24	0.886475656710738	0.607741320716379	0.278734335994359	177.51330773894
10	17741717	17742311	595	18	0.632219074154857	0.250590939592478	0.381628134562379	177.438144576811
4	52053392	52053768	377	20	0.501226998016141	0.193932854887648	0.307294143128492	176.875629097222
4	74001941	74002542	602	19	0.345090347819447	0.740542896953492	-0.395452549134045	-176.495825498996
4	73548088	73548590	503	23	0.495190054112185	0.202393905155655	0.292796148956531	176.061892512501
4	31119126	31119350	225	19	0.870553420850708	0.537103408426162	0.333450012424547	175.765081924146
25	37191510	37192119	610	21	0.304271346422289	0.655106906851242	-0.350835560428953	-174.229876206074
16	16004629	16005112	484	29	0.793095773232311	0.425811853581314	0.367283919650997	173.458594424259
22	32812097	32812369	273	25	0.472775887627023	0.875939180666398	-0.403163293039375	-173.303695801133
25	278597	278885	289	25	0.715674388590226	0.383806194052094	0.331868194538131	172.481580266462
19	2007146	2007376	231	18	0.512215798384263	0.227204150077359	0.285011648306904	172.462027947528
2	19504898	19505403	506	20	0.852783605745794	0.530471472547644	0.322312133198149	172.448835155829
3	3190409	3191168	760	29	0.356288240647546	0.833093107439311	-0.476804866791765	-172.225388994227
21	29635809	29636312	504	25	0.406643642621753	0.805120975053229	-0.398477332431476	-171.72483633666
8	8897715	8898287	573	19	0.804851804806699	0.479780140878788	0.32507166392791	170.849173461617
1	10750012	10750584	573	21	0.7625830291601	0.405014205429208	0.357568823730892	170.283111009271
8	7828430	7829009	580	19	0.682531713819778	0.398382722509178	0.2841489913106	170.255805973548
5	26641820	26642851	1032	40	0.396013943674671	0.195164452542691	0.20084949113198	170.092715367594
4	55871070	55871601	532	23	0.235876155807002	0.618479690286784	-0.382603534479782	-169.078838561801
4	33991666	33991845	180	28	0.857395160432817	0.453711763787985	0.403683396644833	168.82602385373
22	15788507	15788700	194	20	0.131532934057086	0.390458148322001	-0.258925214264915	-168.288890569452
20	11407762	11408042	281	28	0.535801570377833	0.8370412466982	-0.301239676320367	-167.578745321048
5	45661755	45662003	249	28	0.577677644279567	0.926882358842373	-0.349204714562806	-167.420408744585
4	30648612	30648921	310	20	0.486293552389947	0.817909583080924	-0.331616030690977	-167.189173508202
7	14994153	14994397	245	20	0.792945140166393	0.451217681540631	0.341727458625763	166.583525712608
3	28208983	28209237	255	18	0.571317927742548	0.838630288020519	-0.267312360277971	-166.547715443928
5	69979859	69980214	356	21	0.249127310920242	0.549011083229431	-0.29988377230919	-166.532298402035
3	17737531	17737791	261	21	0.863415051850726	0.551211169221682	0.312203882629044	166.48877365565
18	18904038	18904377	340	19	0.793109904514842	0.466740342137912	0.32636956237693	166.33156960913
17	31976130	31976637	508	28	0.463395953473029	0.762183884920674	-0.298787931447645	-166.164509188154
1	12848649	12849112	464	24	0.952531013538084	0.588774414283187	0.363756599254896	166.014828622628
4	50688631	50688917	287	20	0.580855973850206	0.256047828645518	0.324808145204687	165.931281816855
13	45718049	45718224	176	22	0.849318671041232	0.547067275088787	0.302251395952446	165.695014229822
3	4618472	4618967	496	17	0.0650863249380951	0.411519815707652	-0.346433490769557	-164.962420050713
2	55850523	55851042	520	27	0.633585337027682	0.280895950733091	0.352689386294591	164.341707445743
12	2767629	2768461	833	20	0.76717124440726	0.430883343970037	0.336287900437224	163.829300893461
4	73537364	73537873	510	14	0.232614661817205	0.716478708805528	-0.483864046988323	-163.558651083955
4	35193129	35193537	409	23	0.896394511393525	0.484893815178416	0.411500696215109	163.328797444757
17	37658420	37658872	453	21	0.146763270264548	0.45654495409996	-0.309781683835413	-163.185802397175
4	51174115	51174416	302	18	0.906548042223216	0.586679115748603	0.319868926474614	163.07891544962
4	58390679	58391124	446	18	0.721169320344942	0.358791157153874	0.362378163191068	162.600230413978
6	22281279	22281592	314	20	0.774948727899754	0.355792730386957	0.419155997512797	162.242325932644
7	45814054	45814480	427	19	0.396312481550605	0.696963001413861	-0.300650519863257	-162.225086538955
8	41221338	41221649	312	22	0.519775849202726	0.83491445896206	-0.315138609759334	-161.322688809684
1	55309901	55310410	510	19	0.517140475192979	0.821814023995534	-0.304673548802556	-161.156899503246
12	1443070	1443698	629	17	0.689388470217195	0.301354722800501	0.388033747416694	160.977893577138
24	35996204	35996385	182	19	0.579612529825906	0.851418841727028	-0.271806311901122	-159.16688656713
7	49566715	49567044	330	23	0.655901778437171	0.967393630743348	-0.311491852306178	-158.923410967715
1	17610260	17610706	447	16	0.7096990592362	0.357924919177082	0.351774140059117	158.707887844328
16	44463278	44463548	271	18	0.776933602006155	0.506292662823076	0.27064093918308	157.939314367475
1	37164231	37164709	479	18	0.835490882599736	0.491554270252846	0.343936612346891	157.928109939748
25	5062527	5062838	312	20	0.664955326809518	0.397271681653814	0.267683645155704	157.718306138333
1	23807419	23808051	633	21	0.902177029244304	0.553728108062179	0.348448921182125	157.659454429017
14	8288743	8289004	262	21	0.118919451422049	0.461472767061867	-0.342553315639817	-157.198069460686
8	43342064	43342530	467	17	0.829344990076143	0.464234697455728	0.365110292620415	157.020542289072
6	18917295	18917679	385	21	0.878718746310978	0.551836681564544	0.326882064746434	156.699154532281
1	58693733	58694101	369	17	0.629622311504642	0.228463943165631	0.40115836833901	156.437637729593
1	28338003	28338294	292	14	0.929474179110751	0.601930070188996	0.327544108921755	155.592605638816
3	16549122	16549262	141	21	0.472190149063372	0.739397398809008	-0.267207249745635	-154.981276526751
5	25253350	25253605	256	22	0.44015628988111	0.121578863899905	0.318577425981205	154.970305353618
8	33676375	33676785	411	17	0.386118237775665	0.721580522695831	-0.335462284920166	-154.813450492297
13	638365	638811	447	23	0.601305877045318	0.316277630464913	0.285028246580405	154.682606136632
4	74647236	74647487	252	19	0.578999865710859	0.858745449162721	-0.279745583451862	-154.284896816204
4	22223477	22223619	143	20	0.200807210297029	0.465860862443848	-0.26505365214682	-154.241365999618
3	13421661	13422207	547	16	0.84430323696495	0.511085841901018	0.333217395063932	153.421908251181
4	43677743	43678207	465	22	0.333215293818242	0.64491204496441	-0.311696751146168	-152.664414027392
20	54538581	54538993	413	20	0.368391639001735	0.66931526497169	-0.300923625969955	-152.49738349017
5	12078655	12079140	486	16	0.498976702839481	0.839541235254248	-0.340564532414767	-151.73320988266
14	35403218	35403640	423	22	0.616590085768242	0.343489463322315	0.273100622445927	151.656495168562
25	13377789	13378086	298	17	0.556922050261422	0.869867629442341	-0.312945579180919	-150.763167538257
16	54124732	54124987	256	15	0.308289729311646	0.937148138187287	-0.628858408875641	-150.144658811073
18	5616977	5617490	514	17	0.368110183279	0.725489905924706	-0.357379722645706	-149.573086081546
16	45119281	45119836	556	20	0.524709263510089	0.821079397542846	-0.296370134032757	-149.559633983608
21	43596578	43596713	136	18	0.537988845419754	0.813451271508085	-0.275462426088331	-149.294741285308
4	73351293	73351726	434	13	0.226928129302942	0.680626612934511	-0.453698483631569	-149.230032346806
19	19122199	19122567	369	21	0.874073431241961	0.528311627184097	0.345761804057864	149.08336885329
8	7701090	7701468	379	20	0.755179393540416	0.386416346095849	0.368763047444566	147.739347777638
22	29404796	29405324	529	19	0.874216956926145	0.465277436853245	0.4089395200729	147.328241234926
3	26116921	26117219	299	17	0.205055281596699	0.506758414054617	-0.301703132457918	-146.804849458749
7	61740750	61741005	256	18	0.584017137140723	0.173589976438063	0.410427160702659	146.738571557787
10	25751528	25751971	444	20	0.266868424378242	0.556967891031365	-0.290099466653122	-146.434586862408
12	41326969	41327294	326	21	0.471676276147699	0.77313710763983	-0.301460831492131	-146.415110386394
3	45040451	45040676	226	13	0.582504510179992	0.299280651932567	0.283223858247425	145.856112644592
22	25044733	25045027	295	21	0.508850713568472	0.900364527008236	-0.391513813439764	-145.737569105621
